2026-07-31T17:06:00.518 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:06:00.520 ERROR [system-orch:native-driver] native.port-held | service="whisper-stt" port=8768 holder=32169 reason="port 8768 is held by pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py) — it is not a child of this gateway, so it was..."
2026-07-31T17:06:00.520 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=96 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:06:00.522 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:06:00.533 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:06:00.572 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:06:00.644 ERROR [system-orch:native-driver] native.port-held | service="local-tts" port=8770 holder=32264 reason="port 8770 is held by pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts) — it is not a child of this gateway, so it was NOT signalled"
2026-07-31T17:06:00.644 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=64 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:06:05.138 ERROR [system-orch:native-driver] native.port-held | service="whisper-stt" port=8768 holder=32169 reason="port 8768 is held by pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py) — it is not a child of this gateway, so it was..."
2026-07-31T17:06:05.195 ERROR [system-orch:native-driver] native.port-held | service="local-tts" port=8770 holder=32264 reason="port 8770 is held by pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts) — it is not a child of this gateway, so it was NOT signalled"
2026-07-31T17:06:05.195 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=8987 ready=7 degraded=0 failed=2 blocked=0
2026-07-31T17:07:10.533 WARN  [system-orch:native-driver] native.identity-failed | service="whisper-stt" reason="foreign listener on port 8768: pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py), this gateway started no child for i..."
2026-07-31T17:07:10.535 WARN  [system-orch:native-driver] native.identity-failed | service="whisper-stt" reason="foreign listener on port 8768: pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py), this gateway started no child for i..."
2026-07-31T17:07:10.542 WARN  [system-orch:native-driver] native.identity-failed | service="whisper-stt" reason="foreign listener on port 8768: pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py), this gateway started no child for i..."
2026-07-31T17:07:10.544 WARN  [system-orch:native-driver] native.identity-failed | service="whisper-stt" reason="foreign listener on port 8768: pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py), this gateway started no child for i..."
2026-07-31T17:07:10.544 WARN  [system-orch:native-driver] native.identity-failed | service="whisper-stt" reason="foreign listener on port 8768: pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py), this gateway started no child for i..."
2026-07-31T17:07:10.545 WARN  [system-orch:native-driver] native.identity-failed | service="whisper-stt" reason="foreign listener on port 8768: pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py), this gateway started no child for i..."
2026-07-31T17:07:10.546 WARN  [system-orch:native-driver] native.identity-failed | service="whisper-stt" reason="foreign listener on port 8768: pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py), this gateway started no child for i..."
2026-07-31T17:07:10.553 WARN  [system-orch:native-driver] native.identity-failed | service="whisper-stt" reason="foreign listener on port 8768: pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py), this gateway started no child for i..."
2026-07-31T17:07:10.610 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:07:10.611 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it — our last child (pid 32274) exited code=1: OS..."
2026-07-31T17:07:10.621 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:07:10.629 ERROR [system-orch:native-driver] native.port-held | service="whisper-stt" port=8768 holder=32169 reason="port 8768 is held by pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py) — it is not a child of this gateway, so it was..."
2026-07-31T17:07:10.629 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=86 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:10.631 ERROR [system-orch:native-driver] native.port-held | service="whisper-stt" port=8768 holder=32169 reason="port 8768 is held by pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py) — it is not a child of this gateway, so it was..."
2026-07-31T17:07:10.631 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=80 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:10.634 ERROR [system-orch:native-driver] native.port-held | service="whisper-stt" port=8768 holder=32169 reason="port 8768 is held by pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py) — it is not a child of this gateway, so it was..."
2026-07-31T17:07:10.635 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=83 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:10.644 ERROR [system-orch:native-driver] native.port-held | service="whisper-stt" port=8768 holder=32169 reason="port 8768 is held by pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py) — it is not a child of this gateway, so it was..."
2026-07-31T17:07:10.644 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=92 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:10.653 ERROR [system-orch:native-driver] native.port-held | service="whisper-stt" port=8768 holder=32169 reason="port 8768 is held by pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py) — it is not a child of this gateway, so it was..."
2026-07-31T17:07:10.653 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=79 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:10.687 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:07:10.691 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:07:10.702 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:07:10.703 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:07:10.717 WARN  [system-orch:native-driver] native.identity-failed | service="local-tts" reason="foreign listener on port 8770: pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts), this gateway started no child for it"
2026-07-31T17:07:10.767 ERROR [system-orch:native-driver] native.port-held | service="local-tts" port=8770 holder=32264 reason="port 8770 is held by pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts) — it is not a child of this gateway, so it was NOT signalled"
2026-07-31T17:07:10.768 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=79 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:10.777 ERROR [system-orch:native-driver] native.port-held | service="local-tts" port=8770 holder=32264 reason="port 8770 is held by pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts) — it is not a child of this gateway, so it was NOT signalled"
2026-07-31T17:07:10.777 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=77 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:10.781 ERROR [system-orch:native-driver] native.port-held | service="local-tts" port=8770 holder=32264 reason="port 8770 is held by pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts) — it is not a child of this gateway, so it was NOT signalled"
2026-07-31T17:07:10.782 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=73 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:10.782 ERROR [system-orch:native-driver] native.port-held | service="local-tts" port=8770 holder=32264 reason="port 8770 is held by pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts) — it is not a child of this gateway, so it was NOT signalled"
2026-07-31T17:07:10.782 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=74 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:10.795 ERROR [system-orch:native-driver] native.port-held | service="local-tts" port=8770 holder=32264 reason="port 8770 is held by pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts) — it is not a child of this gateway, so it was NOT signalled"
2026-07-31T17:07:10.795 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=72 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:07:15.460 ERROR [system-orch:native-driver] native.port-held | service="whisper-stt" port=8768 holder=32169 reason="port 8768 is held by pid 32169 (/opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Py) — it is not a child of this gateway, so it was..."
2026-07-31T17:07:15.522 ERROR [system-orch:native-driver] native.port-held | service="local-tts" port=8770 holder=32264 reason="port 8770 is held by pid 32264 (/Users/kevinye/.sentient/dev-code/local-tts/venv/bin/python -m local_tts) — it is not a child of this gateway, so it was NOT signalled"
2026-07-31T17:07:15.522 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=7549 ready=7 degraded=0 failed=2 blocked=0
2026-07-31T17:08:11.627 WARN  [system-orch:native-driver] native.exited | service="local-tts" pid=32264 code=0 reason="2026-07-31 17:08:11,469 INFO local-tts-service shutdown complete"
2026-07-31T17:08:11.906 WARN  [system-orch:native-driver] native.exited | service="whisper-stt" pid=32169 code=0 reason="2026-07-31 17:08:11,469 INFO stt-service shutdown complete"
2026-07-31T17:15:09.157 ERROR [system-orch:health-watch] reapply.gave-up | service="whisper-stt" reason="max-attempts-exhausted" attempts=5 maxAttempts=5
2026-07-31T17:15:09.159 ERROR [system-orch:health-watch] reapply.gave-up | service="whisper-stt" reason="max-attempts-exhausted" attempts=5 maxAttempts=5
2026-07-31T17:15:09.160 ERROR [system-orch:health-watch] reapply.gave-up | service="whisper-stt" reason="max-attempts-exhausted" attempts=5 maxAttempts=5
2026-07-31T17:15:09.173 ERROR [system-orch:health-watch] reapply.gave-up | service="local-tts" reason="max-attempts-exhausted" attempts=5 maxAttempts=5
2026-07-31T17:15:09.173 ERROR [system-orch:health-watch] reapply.gave-up | service="local-tts" reason="max-attempts-exhausted" attempts=5 maxAttempts=5
2026-07-31T17:15:09.173 ERROR [system-orch:health-watch] reapply.gave-up | service="local-tts" reason="max-attempts-exhausted" attempts=5 maxAttempts=5
2026-07-31T17:15:09.229 INFO  [system-orch:native-driver] native.started | service="whisper-stt" pid=46538 argc=3
2026-07-31T17:15:09.229 INFO  [system-orch:native-driver] native.started | service="whisper-stt" pid=46537 argc=3
2026-07-31T17:15:09.231 INFO  [system-orch:native-driver] native.started | service="whisper-stt" pid=46539 argc=3
2026-07-31T17:15:09.237 INFO  [system-orch:native-driver] native.started | service="whisper-stt" pid=46540 argc=3
2026-07-31T17:15:09.239 INFO  [system-orch:native-driver] native.started | service="whisper-stt" pid=46541 argc=3
2026-07-31T17:15:14.774 WARN  [system-orch:native-driver] native.exited | service="whisper-stt" pid=46537 code=1 reason="OSError: [Errno 48] error while attempting to bind on address ('127.0.0.1', 8769): [errno 48] address already in use"
2026-07-31T17:15:15.576 WARN  [system-orch:native-driver] native.exited | service="whisper-stt" pid=46538 code=1 reason="OSError: [Errno 48] error while attempting to bind on address ('127.0.0.1', 8769): [errno 48] address already in use"
2026-07-31T17:15:15.581 WARN  [system-orch:native-driver] native.exited | service="whisper-stt" pid=46539 code=1 reason="OSError: [Errno 48] error while attempting to bind on address ('127.0.0.1', 8769): [errno 48] address already in use"
2026-07-31T17:15:15.589 WARN  [system-orch:native-driver] native.exited | service="whisper-stt" pid=46540 code=1 reason="OSError: [Errno 48] error while attempting to bind on address ('127.0.0.1', 8769): [errno 48] address already in use"
2026-07-31T17:15:15.911 INFO  [system-orch:native-driver] native.ownership-from-pid-file | service="whisper-stt" pid=46541 reason="a child of a previous gateway process survived; the pid file still records it"
2026-07-31T17:15:16.300 WARN  [system-orch:native-driver] native.exited | service="whisper-stt" pid=46541 code=0 reason="2026-07-31 17:15:15,912 INFO stt-service shutdown complete"
2026-07-31T17:20:14.833 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=305681 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:20:14.835 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=305681 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:20:14.835 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=305664 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:20:14.837 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=305665 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:20:14.838 INFO  [system-orch:orchestrator] apply.complete | state="failed" durationMs=305667 ready=0 degraded=0 failed=1 blocked=0
2026-07-31T17:20:14.941 INFO  [system-orch:native-driver] native.started | service="whisper-stt" pid=50534 argc=3
2026-07-31T17:20:15.026 INFO  [system-orch:native-driver] native.started | service="local-tts" pid=50541 argc=3
2026-07-31T17:20:15.027 INFO  [system-orch:native-driver] native.started | service="local-tts" pid=50542 argc=3
2026-07-31T17:20:15.041 INFO  [system-orch:native-driver] native.started | service="local-tts" pid=50543 argc=3
2026-07-31T17:20:15.080 INFO  [system-orch:native-driver] native.started | service="local-tts" pid=50544 argc=3
2026-07-31T17:20:15.081 INFO  [system-orch:native-driver] native.started | service="local-tts" pid=50545 argc=3
2026-07-31T17:20:25.747 WARN  [system-orch:native-driver] native.exited | service="local-tts" pid=50542 code=1 reason="OSError: [Errno 48] error while attempting to bind on address ('127.0.0.1', 8771): address already in use"
2026-07-31T17:20:25.845 WARN  [system-orch:native-driver] native.exited | service="local-tts" pid=50545 code=1 reason="OSError: [Errno 48] error while attempting to bind on address ('127.0.0.1', 8771): address already in use"
2026-07-31T17:20:25.922 WARN  [system-orch:native-driver] native.exited | service="local-tts" pid=50543 code=1 reason="OSError: [Errno 48] error while attempting to bind on address ('127.0.0.1', 8771): address already in use"
2026-07-31T17:20:25.927 WARN  [system-orch:native-driver] native.exited | service="local-tts" pid=50541 code=1 reason="OSError: [Errno 48] error while attempting to bind on address ('127.0.0.1', 8771): address already in use"
2026-07-31T17:20:28.326 INFO  [system-orch:native-driver] native.ownership-from-pid-file | service="whisper-stt" pid=50534 reason="a child of a previous gateway process survived; the pid file still records it"
2026-07-31T17:20:28.889 WARN  [system-orch:native-driver] native.exited | service="whisper-stt" pid=50534 code=0 reason="2026-07-31 17:20:28,328 INFO stt-service shutdown complete"
